T   P   el   H   H2   He   C2H2   CH4   CO   CO2   H2O   H2S   HCN   K   Na   NH3   PH3   TiO   VO   Fe   Fe+   Mg   Ca   Ti   Ti+   V   C   Cr   Ni   Mn   Ca+   Li   OH
2.800000E+03   4.641589E+02   2.901014E-06   6.273801E-01   2.724242E-01   9.979220E-02   3.472262E-17   1.545008E-15   3.155562E-04   1.423543E-08   8.467471E-05   1.679002E-08   2.631880E-11   7.915607E-10   2.990024E-07   3.367263E-11   1.038788E-14   4.421477E-08   5.658372E-10   3.379008E-05   6.940163E-09   4.057424E-05   1.720245E-06   4.851262E-08   1.067044E-09   1.043106E-08   5.553435E-11   5.134390E-07   1.886137E-06   3.694407E-07   6.716982E-07   2.233021E-09   7.688762E-05
2.700000E+03   4.641589E+02   2.346036E-06   5.132611E-01   3.781616E-01   1.080883E-01   3.992315E-17   3.727992E-15   3.417855E-04   1.954671E-08   1.441047E-04   3.997796E-08   2.845679E-11   1.470544E-09   5.540619E-07   6.229128E-11   2.868554E-14   6.175094E-08   9.309762E-10   3.660533E-05   2.488025E-09   4.396341E-05   2.213682E-06   4.017033E-08   3.448706E-10   1.089951E-08   1.931236E-11   5.579269E-07   2.083702E-06   4.002112E-07   3.768544E-07   2.418742E-09   7.025766E-05
2.600000E+03   4.641589E+02   1.837991E-06   3.940800E-01   4.885958E-01   1.167518E-01   5.559215E-17   9.119415E-15   3.691779E-04   2.357105E-08   2.002673E-04   9.067020E-08   3.370358E-11   2.778088E-09   9.605169E-07   1.040391E-10   7.370733E-14   7.767350E-08   1.354572E-09   3.954217E-05   8.379386E-10   4.749163E-05   2.611425E-06   3.384013E-08   1.081446E-10   1.127984E-08   7.112126E-12   6.021077E-07   2.266378E-06   4.321788E-07   1.865005E-07   2.612670E-09   5.242683E-05
2.500000E+03   4.641589E+02   1.349863E-06   2.838133E-01   5.907785E-01   1.247672E-01   8.186020E-17   2.137122E-14   3.945220E-04   2.638891E-08   2.433744E-04   1.954294E-07   4.069510E-11   5.144211E-09   1.471700E-06   1.577285E-10   1.766220E-13   9.224556E-08   1.846462E-09   4.225803E-05   2.685821E-10   5.075228E-05   2.904065E-06   2.833361E-08   3.286937E-11   1.146897E-08   2.561149E-12   6.415406E-07   2.427253E-06   4.616681E-07   8.570024E-08   2.792063E-09   3.398051E-05
2.400000E+03   4.641589E+02   9.179016E-07   1.920421E-01   6.758273E-01   1.314383E-01   1.172141E-16   4.693542E-14   4.156155E-04   2.858354E-08   2.732915E-04   4.025875E-07   4.794011E-11   9.222113E-09   1.974075E-06   2.204978E-10   3.997302E-13   1.055972E-07   2.449764E-09   4.451783E-05   8.118657E-11   5.346527E-05   3.112063E-06   2.288569E-08   9.362558E-12   1.133953E-08   8.511184E-13   6.730370E-07   2.558506E-06   4.861505E-07   3.728162E-08   2.941347E-09   2.000783E-05
2.300000E+03   4.641589E+02   5.854214E-07   1.222921E-01   7.404706E-01   1.365087E-01   1.587909E-16   9.745965E-14   4.316475E-04   3.059846E-08   2.930082E-04   7.985028E-07   5.433224E-11   1.622780E-08   2.377650E-06   2.898948E-10   8.696635E-13   1.173572E-07   3.214362E-09   4.623516E-05   2.241504E-11   5.552768E-05   3.255364E-06   1.751908E-08   2.382554E-12   1.080249E-08   2.527622E-13   6.954246E-07   2.657336E-06   5.047034E-07   1.511403E-08   3.054801E-09   1.092734E-05
2.200000E+03   4.641589E+02   3.597540E-07   7.331673E-02   7.858611E-01   1.400690E-01   2.040510E-16   1.958174E-13   4.429040E-04   3.270138E-08   3.055173E-04   1.529266E-06   5.935246E-11   2.862592E-08   2.654326E-06   3.654787E-10   1.847776E-12   1.270225E-07   4.182525E-09   4.744090E-05   5.405522E-12   5.697671E-05   3.349744E-06   1.260781E-08   5.139532E-13   9.822502E-09   6.583070E-14   7.091477E-07   2.726274E-06   5.176735E-07   5.513472E-09   3.134462E-09   5.568633E-06
2.100000E+03   4.641589E+02   2.185022E-07   4.131719E-02   8.155180E-01   1.423952E-01   2.521224E-16   3.909948E-13   4.502578E-04   3.507870E-08   3.132046E-04   2.809029E-06   6.297116E-11   5.061730E-08   2.818555E-06   4.494951E-10   3.862792E-12   1.342577E-07   5.369406E-09   4.822857E-05   1.092344E-12   5.792461E-05   3.408420E-06   8.499279E-09   8.983488E-14   8.424264E-09   1.481076E-14   7.154578E-07   2.770930E-06   5.260845E-07   1.748856E-09   3.186512E-09   2.642705E-06
2.000000E+03   4.641589E+02   1.296297E-07   2.180289E-02   8.336025E-01   1.438139E-01   3.042424E-16   7.960882E-13   4.547412E-04   3.789878E-08   3.178435E-04   4.855429E-06   6.543740E-11   8.449591E-08   2.902424E-06   5.470708E-10   7.896783E-12   1.389795E-07   6.726674E-09   4.870870E-05   1.843726E-13   5.850396E-05   3.442335E-06   5.352600E-09   1.265650E-14   6.709691E-09   2.831382E-15   7.157054E-07   2.797683E-06   5.311411E-07   4.840952E-10   3.218259E-09   1.160190E-06
1.900000E+03   4.641589E+02   7.084920E-08   1.070508E-02   8.438854E-01   1.446206E-01   3.638356E-16   1.692602E-12   4.572888E-04   4.134139E-08   3.206181E-04   7.679835E-06   6.710661E-11   1.223054E-07   2.940304E-06   6.665821E-10   1.549016E-11   1.412690E-07   8.097450E-09   4.898136E-05   2.677996E-14   5.883486E-05   3.459829E-06   3.136833E-09   1.477752E-15   4.870219E-09   4.506245E-16   7.108856E-07   2.812229E-06   5.339311E-07   1.213777E-10   3.236320E-09   4.663416E-07
1.800000E+03   4.641589E+02   3.421316E-08   4.845902E-03   8.493127E-01   1.450464E-01   4.369889E-16   3.843662E-12   4.586310E-04   4.561027E-08   3.221120E-04   1.085105E-05   6.835383E-11   1.517941E-07   2.956432E-06   8.207896E-10   2.864435E-11   1.411903E-07   9.202477E-09   4.912480E-05   3.339735E-15   5.901118E-05   3.466481E-06   1.699260E-09   1.421910E-16   3.155835E-09   5.817451E-17   7.013918E-07   2.818980E-06   5.353018E-07   2.774115E-11   3.245861E-09   1.692243E-07
1.700000E+03   4.641589E+02   1.448999E-08   1.997466E-03   8.519503E-01   1.452534E-01   5.331951E-16   9.529708E-12   4.592800E-04   5.097934E-08   3.225429E-04   1.363297E-05   6.950017E-11   1.691933E-07   2.962924E-06   1.029374E-09   4.997433E-11   1.385598E-07   9.707462E-09   4.919399E-05   3.427608E-16   5.909871E-05   3.465199E-06   8.404964E-10   1.072940E-17   1.785510E-09   5.889429E-18   6.868761E-07   2.821002E-06   5.358440E-07   5.596956E-12   3.250504E-09   5.446478E-08
1.600000E+03   4.641589E+02   5.377285E-09   7.376147E-04   8.531166E-01   1.453449E-01   6.648258E-16   2.633820E-11   4.595623E-04   5.796448E-08   3.225451E-04   1.551151E-05   7.065662E-11   1.774758E-07   2.964949E-06   1.324017E-09   8.364746E-11   1.326465E-07   9.348938E-09   4.922403E-05   2.731509E-17   5.913936E-05   3.455776E-06   3.709626E-10   5.895656E-19   8.579322E-10   4.470042E-19   6.661198E-07   2.820175E-06   5.359302E-07   9.523143E-13   3.252561E-09   1.522586E-08
1.500000E+03   4.641589E+02   1.731650E-09   2.389119E-04   8.535778E-01   1.453810E-01   8.506792E-16   8.303105E-11   4.596671E-04   6.739897E-08   3.227447E-04   1.645781E-05   7.183785E-11   1.804095E-07   2.964105E-06   1.758540E-09   1.371003E-10   1.218797E-07   8.046356E-09   4.923533E-05   1.583571E-18   5.915730E-05   3.432712E-06   1.406811E-10   2.148399E-20   3.375479E-10   2.401957E-20   6.368565E-07   2.817397E-06   5.357711E-07   1.299230E-13   3.253377E-09   3.598051E-09
1.400000E+03   4.641589E+02   4.725867E-10   6.603210E-05   8.537376E-01   1.453936E-01   1.125778E-15   3.075243E-10   4.596932E-04   8.051107E-08   3.231037E-04   1.672059E-05   7.313820E-11   1.798254E-07   2.958872E-06   2.429883E-09   2.244306E-10   1.039746E-07   6.004341E-09   4.923853E-05   6.202674E-20   5.916504E-05   3.376854E-06   4.319032E-11   4.599818E-22   1.037969E-10   8.495018E-22   5.955732E-07   2.812767E-06   5.354674E-07   1.340619E-14   3.253660E-09   6.931256E-10
1.300000E+03   4.641589E+02   1.050014E-10   1.502060E-05   8.537847E-01   1.453972E-01   1.555151E-15   1.389110E-09   4.596847E-04   9.938556E-08   3.234499E-04   1.656219E-05   7.464355E-11   1.751685E-07   2.944676E-06   3.524232E-09   3.740589E-10   7.763511E-08   3.743816E-09   4.923842E-05   1.503254E-21   5.916785E-05   3.220616E-06   9.819867E-12   4.928192E-24   2.362031E-11   1.796733E-23   5.375414E-07   2.805638E-06   5.350503E-07   9.646542E-16   3.253744E-09   1.038163E-10
1.200000E+03   4.641589E+02   1.824005E-11   2.679717E-06   8.537966E-01   1.453981E-01   2.268072E-15   8.035576E-09   4.596521E-04   1.277952E-07   3.235326E-04   1.614878E-05   7.643495E-11   1.698986E-07   2.932056E-06   5.426520E-09   6.471778E-10   4.675331E-08   1.888064E-09   4.923590E-05   1.997338E-23   5.916636E-05   2.743699E-06   1.480740E-12   2.143310E-26   3.760759E-12   1.999891E-25   4.578788E-07   2.794474E-06   5.345046E-07   4.102087E-17   3.253766E-09   1.134947E-11
1.100000E+03   4.641589E+02   2.303918E-12   3.510838E-07   8.538008E-01   1.453985E-01   3.567432E-15   6.378194E-08   4.595520E-04   1.724769E-07   3.219345E-04   1.553514E-05   7.886365E-11   1.662034E-07   2.926963E-06   9.006465E-09   1.017913E-09   2.115760E-08   7.562783E-10   4.922076E-05   1.246170E-25   5.915383E-05   1.324948E-06   1.336947E-13   3.016278E-29   3.958552E-13   9.860797E-28   3.551884E-07   2.775941E-06   5.337762E-07   5.897620E-19   3.253775E-09   8.290601E-13
1.000000E+03   4.641589E+02   1.752124E-13   3.081211E-08   8.538045E-01   1.453990E-01   6.129580E-15   7.582837E-07   4.587846E-04   2.484438E-07   3.189655E-04   1.472724E-05   8.177733E-11   1.482256E-07   2.888178E-06   1.645320E-08   1.858021E-10   6.918708E-09   2.349655E-10   4.901483E-05   3.157133E-28   5.906517E-05   1.212588E-07   6.485513E-15   1.115823E-32   2.504348E-14   1.676287E-30   2.383079E-07   2.742574E-06   5.327575E-07   8.933336E-22   3.253785E-09   3.607060E-14
9.000000E+02   4.641589E+02   5.310903E-15   1.586367E-09   8.537956E-01   1.454037E-01   1.050901E-14   1.450122E-05   4.449128E-04   3.924631E-07   3.241639E-04   1.382240E-05   8.031899E-11   9.757344E-08   2.736441E-06   3.404547E-08   1.377723E-11   1.564543E-09   5.243836E-11   4.387785E-05   0.000000E+00   5.767702E-05   2.801763E-09   1.483587E-16   0.000000E+00   8.296655E-16   6.755862E-34   1.297348E-07   2.677167E-06   5.312517E-07   0.000000E+00   3.253869E-09   7.862831E-16
8.000000E+02   4.641589E+02   3.406858E-17   3.927369E-11   8.536439E-01   1.454801E-01   3.665330E-15   2.396364E-04   2.199734E-04   4.383956E-07   3.996978E-04   1.358909E-05   3.309667E-11   5.909314E-08   2.560801E-06   8.337930E-08   3.815864E-13   1.943969E-10   6.480418E-12   4.502280E-06   0.000000E+00   2.578171E-05   1.713019E-11   1.008281E-18   0.000000E+00   9.132395E-18   1.903502E-38   5.354475E-08   2.533624E-06   5.290350E-07   0.000000E+00   3.255332E-09   7.439576E-18
7.000000E+02   4.641589E+02   3.664408E-20   3.422537E-13   8.534436E-01   1.455490E-01   2.673203E-18   4.553787E-04   4.859086E-06   2.860946E-08   5.309755E-04   1.331699E-05   5.619662E-13   5.556868E-08   2.528478E-06   2.583874E-07   3.495478E-15   1.269554E-11   4.240578E-13   1.228081E-08   0.000000E+00   1.973887E-07   1.709160E-14   1.179180E-21   0.000000E+00   2.012305E-20   1.236058E-45   1.547348E-08   2.181616E-06   5.248556E-07   0.000000E+00   3.256832E-09   2.182450E-20
6.000000E+02   4.641589E+02   3.235555E-24   6.246673E-16   8.534394E-01   1.455508E-01   3.539847E-23   4.602624E-04   9.536785E-09   1.691496E-10   5.359115E-04   1.103968E-05   1.097034E-15   3.938656E-08   1.350857E-06   1.128804E-06   1.069287E-17   4.690233E-13   1.571653E-14   8.020330E-12   0.000000E+00   2.735588E-10   3.335064E-18   2.881173E-25   0.000000E+00   1.159338E-23   1.303280E-55   2.748396E-09   1.427221E-06   5.155891E-07   0.000000E+00   3.256877E-09   6.481309E-24
5.000000E+02   4.641589E+02   4.167314E-31   9.384832E-20   8.534343E-01   1.455519E-01   5.878380E-30   4.602756E-04   1.676021E-12   1.434377E-13   5.373884E-04   7.864369E-06   1.817592E-19   7.840564E-11   2.422293E-09   8.238252E-06   2.865438E-21   4.511396E-15   1.510344E-16   2.583138E-16   0.000000E+00   2.549322E-14   1.996953E-23   2.405152E-30   0.000000E+00   3.268473E-28   1.515539E-69   2.310205E-10   4.611235E-07   4.914308E-07   0.000000E+00   3.256913E-09   7.631244E-29

2.154435E+02

5.000000E+03   2.154435E+02   1.403869E-04   9.213805E-01   4.406623E-05   7.843275E-02   1.426466E-18   7.150593E-24   2.248860E-06   1.269018E-14   2.274143E-12   2.862509E-15   1.075138E-13   1.317576E-12   1.270213E-10   1.852255E-19   1.790522E-23   3.084003E-16   7.238606E-18   3.559853E-07   2.619306E-05   2.043382E-07   3.616158E-10   7.474526E-11   7.827704E-08   1.518925E-11   2.211536E-04   9.813006E-10   1.915338E-10   1.867890E-09   1.879167E-06   1.754078E-09   4.374287E-08
4.900000E+03   2.154435E+02   1.231143E-04   9.213840E-01   5.534969E-05   7.843368E-02   3.207120E-18   1.666549E-23   3.851110E-06   2.798194E-14   3.665105E-12   4.285586E-15   2.031309E-13   1.481637E-12   1.490643E-10   3.388687E-19   3.114557E-23   5.518645E-16   1.275805E-17   4.697583E-07   2.608009E-05   2.678326E-07   4.395263E-10   9.381227E-11   7.826035E-08   1.910958E-11   2.204856E-04   1.229814E-09   2.530998E-10   2.430057E-09   1.879146E-06   1.754131E-09   5.463776E-08
4.800000E+03   2.154435E+02   1.116030E-04   9.213767E-01   7.018206E-05   7.843481E-02   7.364405E-18   3.995005E-23   6.681776E-06   6.300904E-14   6.007415E-12   6.481106E-15   3.914315E-13   1.739468E-12   1.828819E-10   6.352930E-19   5.446339E-23   1.047084E-15   2.382628E-17   6.504597E-07   2.590017E-05   3.686272E-07   5.600632E-10   1.235882E-10   7.823288E-08   2.522656E-11   2.183252E-04   1.616597E-09   3.514582E-10   3.318303E-09   1.879081E-06   1.754183E-09   6.870114E-08
4.700000E+03   2.154435E+02   1.037460E-04   9.213585E-01   8.988741E-05   7.843617E-02   1.717275E-17   9.833738E-23   1.169006E-05   1.439890E-13   1.000499E-11   9.914843E-15   7.675123E-13   2.116406E-12   2.328686E-10   1.222371E-18   9.587742E-23   2.088791E-15   4.674689E-17   9.377509E-07   2.561375E-05   5.290619E-07   7.433840E-10   1.698096E-10   7.818922E-08   3.471727E-11   2.137750E-04   2.214446E-09   5.096820E-10   4.723281E-09   1.878959E-06   1.754240E-09   8.683884E-08
4.600000E+03   2.154435E+02   9.770294E-05   9.213277E-01   1.163628E-04   7.843780E-02   4.018543E-17   2.474070E-22   2.043138E-05   3.298314E-13   1.689024E-11   1.537563E-14   1.523022E-12   2.638040E-12   3.042511E-10   2.417799E-18   1.705458E-22   4.319665E-15   9.499178E-17   1.388801E-06   2.516379E-05   7.822445E-07   1.016274E-09   2.406142E-10   7.812164E-08   4.924605E-11   2.053639E-04   3.125119E-09   7.634329E-10   6.923815E-09   1.878763E-06   1.754313E-09   1.100430E-07
4.500000E+03   2.154435E+02   9.210770E-05   9.212806E-01   1.523619E-04   7.843981E-02   9.237627E-17   6.303459E-22   3.510336E-05   7.415677E-13   2.877901E-11   2.422813E-14   3.027386E-12   3.331036E-12   4.033680E-10   4.924152E-18   3.079988E-22   9.115801E-15   1.967530E-16   2.082013E-06   2.447207E-05   1.176296E-06   1.414661E-09   3.475939E-10   7.801905E-08   7.116875E-11   1.910221E-04   4.490868E-09   1.167945E-09   1.032029E-08   1.878470E-06   1.754411E-09   1.391926E-07
4.400000E+03   2.154435E+02   8.613410E-05   9.212117E-01   2.019366E-04   7.844232E-02   2.019363E-16   1.602632E-21   5.793831E-05   1.589146E-12   4.921625E-11   3.888164E-14   5.932083E-12   4.225349E-12   5.381998E-10   1.034170E-17   5.673382E-22   1.935264E-14   4.094112E-16   3.117477E-06   2.343867E-05   1.779757E-06   1.987981E-09   5.075310E-10   7.786521E-08   1.038626E-10   1.687231E-04   6.512859E-09   1.809853E-09   1.547771E-08   1.878044E-06   1.754547E-09   1.748284E-07
4.300000E+03   2.154435E+02   7.941816E-05   9.211141E-01   2.711363E-04   7.844577E-02   4.032579E-16   3.991837E-21   8.957389E-05   3.150309E-12   8.415076E-11   6.368356E-14   1.122725E-11   5.356331E-12   7.190420E-10   2.242270E-17   1.070135E-21   4.094186E-14   8.474907E-16   4.607220E-06   2.195176E-05   2.686659E-06   2.805890E-09   7.450936E-10   7.763597E-08   1.522219E-10   1.381508E-04   9.478123E-09   2.827037E-09   2.316771E-08   1.877426E-06   1.754734E-09   2.173977E-07
4.200000E+03   2.154435E+02   7.190307E-05   9.209805E-01   3.691326E-04   7.845108E-02   7.069481E-16   9.566127E-21   1.273497E-04   5.683451E-12   1.442710E-10   1.066672E-13   2.009273E-11   6.764033E-12   9.589820E-10   5.019901E-17   2.073947E-21   8.623714E-14   1.742869E-15   6.643367E-06   1.991936E-05   4.015845E-06   3.966946E-09   1.096550E-09   7.729554E-08   2.232978E-10   1.023596E-04   1.379208E-08   4.440467E-09   3.436924E-08   1.876530E-06   1.754982E-09   2.686932E-07
4.100000E+03   2.154435E+02   6.369535E-05   9.208008E-01   5.100588E-04   7.845977E-02   1.051985E-15   2.172996E-20   1.656287E-04   9.396405E-12   2.512839E-10   1.830629E-13   3.331733E-11   8.487117E-12   1.273696E-09   1.158263E-16   4.142070E-21   1.826219E-13   3.593491E-15   9.236988E-06   1.733064E-05   5.893327E-06   5.607767E-09   1.614126E-09   7.679231E-08   3.269410E-10   6.726039E-05   2.000570E-08   7.002519E-09   5.014383E-08   1.875236E-06   1.755306E-09   3.344868E-07
4.000000E+03   2.154435E+02   5.501224E-05   9.205565E-01   7.160732E-04   7.847404E-02   1.293853E-15   4.626760E-20   1.983883E-04   1.463253E-11   4.543975E-10   3.225519E-13   5.013675E-11   1.055525E-11   1.680875E-09   2.738885E-16   8.549343E-21   3.959445E-13   7.558598E-15   1.225228E-05   1.432183E-05   8.406209E-06   7.912098E-09   2.370544E-09   7.605477E-08   4.762462E-10   3.869761E-05   2.882257E-08   1.106868E-08   7.129703E-08   1.873390E-06   1.755734E-09   4.273553E-07
3.900000E+03   2.154435E+02   4.619542E-05   9.202124E-01   1.022550E-03   7.849695E-02   1.297672E-15   9.193066E-20   2.219429E-04   2.223990E-11   8.725597E-10   5.847049E-13   6.712175E-11   1.299152E-11   2.201073E-09   6.563377E-16   1.828872E-20   8.962529E-13   1.652353E-14   1.540602E-05   1.117700E-05   1.153815E-05   1.112908E-08   3.465664E-09   7.498540E-08   6.880132E-10   1.949380E-05   4.109578E-08   1.751687E-08   9.789088E-08   1.870805E-06   1.756323E-09   5.687902E-07
3.800000E+03   2.154435E+02   3.768652E-05   9.197062E-01   1.487048E-03   7.853293E-02   1.077277E-15   1.721553E-19   2.361280E-04   3.397681E-11   1.801649E-09   1.092904E-12   7.911294E-11   1.583406E-11   2.862288E-09   1.568876E-15   4.066832E-20   2.141495E-12   3.790829E-14   1.836793E-05   8.228018E-06   1.512481E-05   1.561776E-08   5.039076E-09   7.344864E-08   9.836578E-10   8.735865E-06   5.783582E-08   2.776854E-08   1.288638E-07   1.867231E-06   1.757177E-09   7.911501E-07
3.700000E+03   2.154435E+02   2.992845E-05   9.189322E-01   2.205080E-03   7.858931E-02   7.744867E-16   3.116139E-19   2.434262E-04   5.300080E-11   3.992496E-09   2.111424E-12   8.262654E-11   1.917808E-11   3.710318E-09   3.688921E-15   9.429861E-20   5.393126E-12   9.098693E-14   2.089216E-05   5.723307E-06   1.887297E-05   2.194575E-08   7.293624E-09   7.124778E-08   1.390869E-09   3.565987E-06   8.023652E-08   4.422083E-08   1.620648E-07   1.862285E-06   1.758467E-09   1.142890E-06
3.600000E+03   2.154435E+02   2.325388E-05   9.177130E-01   3.338348E-03   7.867849E-02   5.078296E-16   5.610122E-19   2.468511E-04   8.484657E-11   9.412086E-09   4.226938E-12   7.798420E-11   2.324205E-11   4.828432E-09   8.497870E-15   2.287433E-19   1.421435E-11   2.263812E-13   2.287978E-05   3.766145E-06   2.244658E-05   3.109524E-08   1.053427E-08   6.808630E-08   1.945534E-09   1.351530E-06   1.096778E-07   7.110786E-08   1.947780E-07   1.855292E-06   1.760480E-09   1.701259E-06
3.500000E+03   2.154435E+02   1.782267E-05   9.157454E-01   5.166006E-03   7.882220E-02   3.153654E-16   1.026425E-18   2.485595E-04   1.395027E-10   2.342673E-08   8.792135E-12   6.810027E-11   2.847440E-11   6.374557E-09   1.931065E-14   5.824148E-19   3.897675E-11   5.789056E-13   2.435531E-05   2.339451E-06   2.556851E-05   4.488412E-08   1.521511E-08   6.351917E-08   2.690752E-09   4.806624E-07   1.475344E-07   1.161711E-07   2.244585E-07   1.844960E-06   1.763707E-09   2.594659E-06
